75, 47
85, 47
77, 47
80, 47
78, 47
85, 47
82, 47
81, 47
81, 47
75, 47
79, 47
78, 47
83, 48
80, 48
80, 48
81, 48
80, 49
81, 50
76, 50
82, 50
84, 50
85, 50
84, 50
80, 50
79, 50
78, 51
83, 51
84, 51
85, 51
81, 51
79, 52
75, 54
85, 54
85, 54
85, 54
75, 54
79, 54
83, 54
77, 54
76, 54
84, 55
78, 56
76, 56
75, 56
81, 56
85, 57
85, 58
82, 58
81, 58
84, 59
79, 59
79, 59
76, 59
84, 60
85, 61
75, 62
84, 62
80, 62
78, 62
75, 62
80, 62
76, 62
75, 62
75, 64
82, 66
82, 66
81, 66
83, 66
84, 66
84, 66
82, 66
85, 66
83, 67
78, 67
81, 67
79, 67
78, 67
75, 67
79, 67
76, 67
78, 68
78, 69
80, 69
79, 69
80, 69
85, 69
77, 69
85, 69
76, 69
79, 70
80, 70
78, 70
80, 70
81, 70
85, 70
83, 70
84, 70
76, 70
82, 70
85, 70
84, 70
76, 70
82, 70
85, 70
82, 70
81, 70
84, 70
78, 70
84, 70
75, 70
79, 70
77, 70
81, 70
84, 70
81, 70
76, 70
81, 70
82, 71
80, 72
85, 73
79, 74
84, 74
77, 74
79, 74
82, 74
82, 74
81, 74
85, 74
82, 74
78, 74
85, 74
85, 74
85, 74
77, 74
84, 74
75, 74
79, 75
81, 76
83, 77
77, 77
79, 77
85, 77
85, 77
79, 77
77, 77
78, 77
82, 78
80, 79
77, 80
83, 80
80, 80
77, 80
83, 80
82, 80
80, 80
83, 80
76, 80
82, 80
82, 80
85, 80
76, 82
85, 84
84, 84
75, 84
80, 84
78, 84
78, 84
85, 84
82, 84
85, 84
75, 84
80, 84
80, 84
81, 84
82, 85
80, 86
79, 86
84, 86
75, 86
81, 86
83, 86
85, 86
84, 86
85, 86
76, 87
82, 87
78, 87
78, 87
83, 88
80, 89
82, 89
80, 89
84, 90
79, 90
82, 90
77, 90
81, 90
85, 90
76, 90
78, 92
80, 92
78, 93
82, 93
81, 93
79, 93
85, 93
85, 93
85, 93
81, 93
82, 93
75, 93
83, 93
77, 94
78, 94
84, 94
79, 94
82, 94
78, 94
77, 95
85, 95
85, 96
77, 96
85, 97
75, 97
85, 97
84, 99
80, 100
81, 100
77, 100
81, 100
75, 100
85, 100
83, 101
80, 103
76, 103
82, 103
83, 103
80, 103
80, 103
83, 103
80, 103
82, 103
81, 103
83, 103
78, 103
78, 103
84, 103
76, 103
76, 103
80, 103
80, 103
76, 103
75, 103
75, 103
75, 103
82, 103
81, 104
85, 104
85, 104
75, 104
84, 105
84, 105
77, 105
85, 105
80, 106
78, 107
81, 108
75, 108
85, 108
83, 108
85, 109
80, 109
76, 109
80, 109
81, 109
79, 109
76, 109
82, 109
81, 110
75, 112
81, 112
75, 112
82, 112
77, 112
76, 113
79, 114
79, 114
81, 114
77, 116
76, 116
76, 116
78, 116
75, 116
77, 116
79, 116
82, 116
85, 116
76, 116
77, 116
78, 116
79, 117
83, 117
78, 118
77, 120
78, 121
78, 122
81, 123
77, 123
76, 123
80, 123
79, 123
76, 123
81, 123
79, 123
82, 123
78, 123
75, 123
77, 124
78, 124
85, 124
81, 124
75, 124
84, 124
83, 124
78, 124
75, 124
81, 124
80, 124
77, 124
77, 124
83, 124
75, 124
83, 124
76, 125
85, 127
75, 127
75, 127
84, 127
78, 127
79, 128
80, 128
75, 128
78, 130
81, 130
78, 130
80, 130
78, 130
82, 130
82, 130
84, 130
84, 130
82, 130
78, 130
79, 130
79, 130
81, 130
77, 130
75, 130
84, 130
81, 130
82, 130
77, 130
82, 130
81, 130
78, 130
84, 130
79, 130
76, 130
82, 130
75, 130
78, 130
83, 130
77, 130
75, 130
76, 130
78, 130
80, 130
76, 130
85, 130
77, 131
75, 131
82, 131
84, 131
81, 131
85, 131
78, 132
85, 132
83, 133
78, 133
81, 133
85, 133
78, 133
79, 133
82, 133
84, 133
75, 133
77, 133
82, 133
78, 133
84, 133
78, 133
77, 133
80, 133
75, 133
77, 133
82, 133
80, 133
76, 134
75, 134
79, 135
79, 135
83, 135
80, 135
79, 135
81, 135
83, 136
78, 136
82, 136
78, 136
76, 136
76, 137
79, 137
80, 137
77, 137
76, 137
75, 137
76, 137
75, 137
84, 137
80, 137
83, 137
85, 137
79, 137
76, 137
85, 137
85, 138
78, 139
80, 141
75, 142
81, 142
77, 142
80, 142
75, 142
76, 142
78, 142
83, 142
78, 143
75, 143
79, 143
78, 144
75, 144
76, 144
80, 144
76, 144
85, 144
80, 144
82, 144
85, 144
81, 144
75, 144
83, 144
78, 144
84, 145
77, 145
82, 145
78, 145
83, 146
84, 147
79, 148
82, 152
78, 152
83, 152
77, 152
79, 152
76, 152
78, 152
84, 152
75, 152
80, 154
76, 154
82, 159
78, 159
79, 160
84, 161
84, 161
80, 161
78, 161
79, 161
76, 163
77, 164
84, 164
83, 165
78, 165
82, 165
83, 166
83, 166
77, 166
84, 167
82, 167
84, 168
78, 169
75, 169
79, 170
81, 170
76, 170
75, 170
83, 170
76, 170
84, 170
85, 173
81, 173
81, 173
75, 173
78, 173
85, 173
80, 173
78, 175
81, 176
85, 176
79, 177
78, 177
79, 177
84, 178
77, 179
75, 179
83, 179
84, 179
79, 179
84, 180
75, 181
80, 182
78, 182
79, 182
82, 183
79, 183
75, 184
79, 185
75, 185
85, 185
84, 185
84, 185
81, 185
79, 185
77, 185
79, 185
83, 185
85, 185
83, 0
79, 0
84, 0
80, 1
83, 2
82, 2
77, 2
75, 2
81, 2
84, 2
84, 2
85, 2
85, 2
80, 2
78, 2
85, 3
78, 4
83, 5
82, 6
76, 7
79, 7
75, 7
79, 8
76, 8
82, 9
76, 9
82, 9
82, 9
76, 9
85, 9
79, 9
85, 9
83, 9
77, 9
82, 9
77, 9
85, 9
78, 9
77, 9
80, 9
84, 9
84, 1
84, 1
85, 1
76, 1
75, 2
75, 2
76, 2
79, 2
78, 2
78, 2
75, 3
81, 3
83, 3
80, 3
84, 3
76, 3
81, 4
76, 5
80, 5
80, 5
83, 5
78, 5
85, 5
80, 5
82, 5
77, 5
78, 5
83, 5
79, 5
75, 5
82, 6
78, 6
80, 6
79, 6
78, 6
75, 8
80, 9
82, 9
79, 9
82, 9
83, 9
82, 9
83, 9
81, 9
85, 9
80, 9
82, 9
79, 9
83, 10
79, 11
80, 11
83, 11
76, 11
85, 11
83, 11
75, 11
83, 12
81, 13
80, 13
80, 13
83, 13
78, 13
78, 13
79, 13
80, 13
83, 13
75, 13
75, 13
79, 14
75, 14
80, 15
79, 15
82, 15
84, 16
77, 17
79, 17
77, 17
81, 17
80, 17
79, 17
84, 17
78, 17
80, 17
85, 17
79, 17
75, 17
83, 17
79, 17
82, 17
83, 17
79, 17
84, 17
83, 17
84, 17
83, 17
80, 17
81, 18
85, 18
77, 18
79, 18
85, 18
80, 18
78, 18
77, 18
79, 19
84, 20
81, 20
84, 20
78, 20
83, 20
81, 22
78, 22
75, 22
76, 22
79, 23
76, 25
82, 26
81, 26
76, 27
85, 27
77, 27
83, 27
82, 27
76, 27
80, 28
81, 28
78, 28
76, 28
83, 28
78, 28
84, 29
81, 29
80, 29
80, 29
79, 29
81, 29
79, 29
80, 29
75, 29
78, 29
84, 29
75, 29
76, 29
81, 29
78, 30
79, 31
79, 32
80, 32
82, 33
84, 34
82, 34
80, 35
81, 35
75, 35
82, 35
83, 35
85, 35
79, 36
76, 36
82, 36
84, 36
79, 36
80, 36
75, 36
79, 36
82, 36
80, 36
80, 36
83, 36
85, 36
84, 36
75, 36
84, 36
84, 36
79, 36
78, 36
75, 37
76, 38
77, 39
84, 39
82, 39
79, 39
80, 39
75, 39
85, 39
82, 39
77, 39
76, 39
84, 39
84, 39
80, 39
79, 39
77, 39
75, 39
76, 39
82, 39
80, 39
77, 39
80, 40
76, 41
84, 41
84, 41
81, 41
84, 41
75, 41
83, 41
78, 41
84, 41
75, 41
80, 41
83, 41
77, 41
75, 41
81, 41
76, 41
82, 41
76, 42
81, 42
79, 42
78, 42
79, 42
85, 42
82, 43
80, 43
85, 43
82, 43
84, 43
77, 43
77, 43
82, 43
77, 44
80, 44
82, 45
78, 45
81, 45
76, 45
84, 46
80, 47
75, 47
84, 47
76, 49
85, 49
84, 49
78, 50
75, 50
77, 51
80, 52
85, 52
75, 52
79, 52
76, 52
77, 52
77, 53
85, 54
85, 56
83, 57
77, 57
77, 58
77, 59
75, 59
81, 59
78, 59
75, 0
81, 0
75, 0
85, 0
85, 0
78, 0
81, 0
79, 1
80, 2
83, 2
83, 3
82, 3
85, 3
84, 3
82, 4
81, 4
77, 4
79, 5
79, 6
82, 6
83, 6
76, 7
75, 8
83, 8
80, 8
77, 8
84, 8
81, 8
83, 8
75, 8
85, 8
83, 9
76, 9
77, 9
79, 10
82, 11
76, 11
75, 12
84, 13
83, 13
81, 13
80, 14
80, 15
85, 15
78, 15
83, 15
81, 15
81, 17
79, 17
77, 18
79, 18
82, 19
77, 19
75, 20
76, 20
75, 20
82, 20
85, 20
85, 20
75, 20
80, 20
83, 20
81, 20
85, 20
83, 20
84, 20
82, 20
80, 20
78, 20
80, 20
81, 20
81, 20
79, 20
80, 20
75, 21
81, 22
82, 23
78, 24
81, 26
80, 26
82, 27
79, 28
79, 29
79, 29
75, 30
77, 30
80, 30
82, 31
83, 31
77, 31
78, 32
81, 34
76, 36
81, 36
76, 36
78, 37
80, 37
77, 37
84, 37
78, 37
83, 37
79, 37
85, 38
81, 41
79, 42
81, 43
85, 45
79, 45
83, 45
81, 45
82, 45
79, 45
84, 45
79, 45
78, 46
82, 47
84, 47
81, 47
78, 48
75, 50
77, 51
76, 52
84, 53
80, 54
82, 55
75, 56
85, 57
78, 57
76, 57
84, 58
78, 59
84, 60
81, 60
81, 61
76, 61
80, 61
80, 63
84, 64
81, 64
83, 65
78, 65
77, 66
77, 66
83, 66
79, 66
83, 66
78, 67
82, 67
76, 69
82, 70
82, 70
84, 70
82, 70
80, 70
78, 72
80, 74
76, 74
83, 74
76, 75
82, 76
79, 76
82, 78
77, 79
81, 79
81, 79
83, 80
83, 80
75, 80
82, 0
84, 0
83, 0
85, 0
78, 0
75, 0
84, 0
78, 0
77, 0
75, 1
83, 1
85, 1
75, 1
79, 1
80, 1
78, 1
79, 2
84, 3
82, 3
84, 3
83, 3
77, 3
81, 3
82, 3
81, 4
78, 4
83, 4
76, 5
85, 5
80, 5
84, 5
75, 5
76, 5
83, 5
83, 5
81, 6
83, 6
79, 6
82, 6
78, 8
80, 8
81, 8
75, 9
84, 9
85, 9
76, 10
84, 11
81, 12
84, 12
85, 12
80, 12
83, 13
85, 13
79, 13
75, 13
75, 14
77, 15
83, 16
79, 16
83, 16
76, 17
76, 17
80, 18
77, 18
79, 18
84, 18
77, 18
78, 19
85, 19
80, 19
81, 21
75, 21
77, 22
82, 23
83, 24
77, 25
80, 25
77, 26
83, 26
84, 28
77, 29
80, 31
82, 31
85, 32
84, 32
81, 32
82, 32
81, 32
81, 32
83, 32
80, 34
84, 35
78, 35
77, 35
75, 35
78, 35
80, 36
79, 37
75, 39
81, 39
81, 39
83, 39
79, 39
77, 39
75, 40
85, 40
80, 40
75, 40
83, 40
78, 40
78, 40
80, 41
81, 41
78, 41
79, 41
84, 41
77, 41
81, 41
83, 42
85, 43
80, 44
77, 46
82, 46
83, 47
85, 47
76, 48
78, 49
81, 52
81, 52
81, 53
83, 53
80, 53
77, 53
80, 53
79, 53
75, 53
83, 53
84, 53
78, 53
78, 53
82, 53
78, 53
82, 53
82, 53
80, 53
75, 53
76, 53
85, 53
79, 53
85, 54
75, 55
84, 55
83, 57
80, 58
83, 58
77, 59
77, 59
85, 59
75, 59
83, 59
76, 60
76, 61
80, 61
83, 62
81, 62
76, 62
76, 63
76, 66
77, 66
85, 66
75, 68
78, 68
78, 68
79, 68
77, 68
81, 69
79, 69
76, 69
80, 70
82, 70
81, 71
84, 71
79, 72
83, 74
81, 74
84, 74
82, 74
85, 74
76, 75
77, 75
75, 75
75, 75
78, 75
78, 76
75, 77
80, 78
75, 78
76, 78
78, 78
82, 78
79, 78
78, 78
80, 78
75, 78
77, 78
79, 78
79, 79
80, 79
77, 79
79, 80
77, 80
76, 81
77, 81
84, 82
77, 82
80, 82
80, 82
85, 82
77, 82
84, 83
79, 85
84, 85
76, 86
76, 86
81, 87
84, 89
82, 90
84, 90
78, 92
77, 93
83, 93
77, 93
80, 93
75, 93
75, 93
85, 93
85, 94
77, 95
75, 95
84, 96
78, 97
83, 99
81, 100
78, 100
75, 102
75, 102
81, 102
83, 103
75, 103
77, 103
80, 103
77, 103
79, 103
85, 103
81, 104
83, 104
76, 104
76, 104
75, 104
83, 104
83, 104
77, 104
85, 106
77, 108
76, 111
75, 111
75, 112
75, 113
85, 115
84, 115
75, 116
76, 117
76, 117
85, 118
80, 119
81, 120
79, 122
75, 124
80, 125
75, 126
84, 126
85, 127
81, 127
77, 128
78, 129
75, 130
82, 131
78, 132
84, 133
75, 134
77, 135
77, 135
77, 135
79, 137
81, 137
79, 138
80, 138
79, 140
83, 140
76, 140
84, 141
77, 141
83, 142
77, 143
85, 153
84, 153
76, 153
82, 153
82, 153
75, 153
83, 155
82, 157
82, 158
82, 160
85, 162
78, 164
80, 165
75, 166
79, 166
83, 166
77, 167
75, 168
84, 168
79, 168
82, 168
76, 169
80, 169
77, 170
82, 173
84, 175
75, 175
76, 175
81, 175
82, 177
78, 178
78, 178
77, 178
77, 178
80, 180
80, 181
78, 181
79, 183
84, 183
77, 185
82, 187
81, 189
77, 190
75, 190
81, 190
76, 190
78, 192
78, 192
79, 193
76, 193
78, 195
79, 196
79, 199
75, 199
85, 200
75, 200
80, 202
80, 205
84, 206
75, 207
84, 207
84, 210
78, 210
82, 210
84, 211
85, 213
83, 213
82, 213
81, 213
85, 213
84, 215
81, 215
83, 216
83, 217
75, 218
77, 218
76, 218
84, 218
81, 219
77, 220
84, 220
82, 220
82, 221
79, 221
82, 223
78, 225
82, 227
84, 228
76, 228
83, 230
83, 230
78, 232
75, 232
83, 234
81, 234
77, 234
75, 234
76, 234
76, 234
78, 235
78, 237
85, 237
76, 237
81, 237
83, 238
80, 238
85, 238
76, 238
79, 238
79, 239
75, 239
85, 239
78, 239
76, 240
84, 240
76, 240
81, 240
78, 240
84, 240
85, 240
77, 242
75, 242
75, 242
76, 242
75, 243
84, 244
82, 246
76, 247
82, 247
83, 247
76, 248
77, 248
81, 250
84, 250
81, 251
79, 251
85, 253
83, 254
84, 0
78, 0
77, 2
84, 4
84, 6
77, 8
84, 8
76, 8
85, 8
80, 8
80, 8
78, 9
80, 10
83, 10
79, 10
82, 11
78, 14
76, 15
79, 15
79, 15
75, 16
85, 16
80, 18
81, 20
85, 22
81, 23
84, 23
83, 23
75, 24
81, 25
85, 25
84, 28
76, 29
77, 31
82, 34
81, 34
85, 34
75, 35
85, 35
79, 36
76, 37
84, 37
75, 37
80, 38
80, 39
78, 40
81, 41
76, 42
81, 44
77, 45
81, 47
85, 47
83, 47
75, 48
79, 48
79, 51
79, 52
83, 52
84, 52
85, 52
76, 52
81, 53
82, 53
80, 53
84, 54
84, 55
77, 55
75, 55
75, 56
84, 56
78, 56
84, 58
80, 58
80, 61
84, 61
76, 61
79, 61
82, 61
81, 61
82, 61
85, 61
79, 63
80, 63
84, 63
82, 63
84, 63
83, 63
80, 63
77, 63
79, 64
75, 64
82, 64
81, 64
81, 64
80, 64
80, 64
83, 64
85, 64
76, 64
76, 64
77, 64
79, 64
78, 64
79, 64
82, 64
84, 64
84, 64
75, 117
83, 119
79, 119
77, 119
80, 119
85, 120
83, 126
79, 126
79, 127
79, 129
81, 129
80, 129
83, 130
82, 130
85, 131
81, 131
81, 132
82, 132
82, 132
85, 132
79, 134
81, 134
78, 135
76, 135
78, 135
75, 135
84, 135
85, 137
84, 138
76, 138
78, 140
83, 140
77, 140
80, 140
81, 141
77, 142
77, 142
75, 142
78, 143
84, 144
77, 144
85, 144
83, 144
75, 144
80, 144
84, 144
77, 144
80, 145
83, 145
77, 146
76, 146
82, 146
82, 147
76, 147
80, 147
77, 147
78, 148
84, 148
77, 149
84, 150
78, 150
81, 150
76, 150
81, 150
78, 150
76, 150
82, 151
79, 152
83, 153
84, 154
77, 154
79, 154
84, 155
80, 155
81, 155
80, 156
83, 157
76, 157
76, 157
85, 159
84, 160
82, 161
75, 163
80, 163
82, 164
83, 165
81, 166
75, 166
75, 166
76, 168
85, 169
81, 169
85, 169
75, 169
79, 170
79, 172
82, 175
80, 176
85, 176
81, 177
85, 178
84, 178
80, 179
84, 180
76, 236
85, 251
81, 0
83, 0
81, 0
78, 0
82, 0
77, 0
79, 1
78, 1
82, 1
79, 1
80, 1
83, 1
84, 1
80, 1
77, 1
81, 2
84, 3
76, 3
83, 4
81, 4
77, 4
85, 6
78, 6
83, 7
75, 8
81, 8
78, 8
85, 8
78, 9
82, 10
83, 10
82, 10
77, 10
76, 10
84, 10
79, 10
76, 11
81, 11
85, 11
82, 11
79, 11
83, 11
83, 12
82, 12
79, 12
75, 12
75, 12
79, 12
85, 12
78, 12
81, 12
80, 12
78, 12
82, 12
79, 12
85, 12
83, 12
82, 12
84, 12
84, 13
81, 13
77, 14
84, 15
81, 16
83, 16
85, 16
77, 16
85, 17
79, 17
78, 18
79, 18
83, 18
77, 18
80, 18
76, 18
78, 18
80, 18
85, 18
76, 18
75, 18
84, 20
81, 20
83, 20
81, 20
76, 20
83, 21
78, 22
85, 22
78, 22
80, 23
78, 26
80, 27
77, 27
78, 27
83, 27
82, 27
81, 27
85, 27
78, 27
78, 27
80, 27
84, 28
83, 28
81, 28
82, 28
77, 28
83, 28
78, 28
82, 28
75, 29
75, 30
84, 32
82, 32
82, 33
80, 33
82, 33
79, 33
78, 33
81, 33
77, 33
83, 33
76, 33
76, 33
79, 34
76, 34
80, 34
77, 36
76, 36
85, 37
85, 37
82, 39
83, 39
85, 39
77, 41
83, 42
80, 43
76, 44
78, 45
78, 46
81, 46
79, 46
85, 46
78, 46
79, 46
79, 47
77, 50
85, 50
80, 50
82, 51
84, 51
81, 51
84, 51
77, 51
76, 54
77, 54
81, 55
80, 57
76, 59
78, 60
85, 60
82, 61
81, 61
79, 62
78, 62
75, 64
80, 64
85, 64
76, 64
85, 65
75, 66
77, 68
84, 69
82, 70
81, 70
80, 70
83, 70
85, 72
78, 72
78, 73
77, 75
77, 75
85, 75
80, 75
77, 75
80, 77
78, 78
76, 78
82, 78
81, 78
80, 78
76, 78
77, 79
80, 80
75, 82
76, 83
76, 84
78, 85
79, 86
79, 87
79, 87
83, 87
76, 90
77, 91
76, 91
83, 91
78, 92
82, 92
82, 93
82, 95
83, 97
77, 97
80, 98
83, 98
78, 98
82, 98
80, 99
79, 99
76, 100
76, 101
80, 102
78, 103
77, 103
76, 104
80, 105
80, 105
76, 107
77, 156
77, 157
77, 158
79, 158
81, 158
81, 159
78, 160
83, 160
75, 160
85, 160
76, 160
85, 161
84, 162
76, 162
76, 162
78, 165
76, 167
85, 168
76, 168
75, 168
76, 168
75, 169
78, 171
84, 171
83, 171
82, 171
78, 171
78, 171
82, 171
84, 171
85, 171
77, 171
84, 171
84, 171
78, 173
84, 173
84, 173
75, 175
84, 175
79, 175
79, 178
81, 179
75, 180
79, 183
77, 183
82, 183
84, 183
78, 185
75, 185
75, 185
75, 187
80, 187
79, 188
81, 188
75, 188
75, 188
81, 188
78, 188
79, 190
77, 191
77, 192
81, 194
80, 195
76, 195
76, 195
78, 197
82, 197
82, 199
80, 199
83, 199
76, 200
77, 200
85, 200
84, 200
77, 200
83, 200
78, 200
79, 200
75, 201
84, 202
76, 202
77, 203
80, 204
79, 204
85, 204
77, 205
76, 205
83, 205
78, 205
83, 206
85, 206
80, 206
75, 206
78, 206
78, 206
84, 206
83, 206
76, 206
75, 207
75, 207
75, 207
84, 209
83, 211
76, 212
80, 215
77, 215
79, 5
81, 7
83, 8
77, 8
83, 8
81, 8
80, 9
77, 11
84, 11
80, 11
76, 11
78, 11
76, 11
78, 11
83, 13
76, 15
85, 15
85, 15
75, 15
77, 15
78, 15
85, 15
78, 15
75, 15
80, 15
84, 15
81, 15
85, 15
80, 15
79, 15
78, 15
77, 15
77, 15
78, 15
84, 15
85, 16
75, 16
81, 16
76, 17
82, 17
76, 17
79, 17
75, 17
77, 18
76, 19
85, 19
76, 21
75, 21
76, 21
